code,product_name,unit,stock,cost_price,mrp,purchase_price,sales_price,company,barcode
10028025,LAKME DEEP BLACK,PCS,1,0,310,270,280,HINDUSTAN UNILEVER LTD,8901030707988
10012721,LAKME FW Blush & Glow Peach 100gm 175/-,PACK,9,0,205,0,200,HUL,8901030589928
10015138,LAKME FW Blush & Glow Strawberry 100gm,PACK,2,0,205,0,199,HUL,8901030588839
10023027,LAKME MOISTURISER ALL SKIN 60ml,PACK,3,0,99,0,95,HUL,8901030712050
10028033,LAKMERADIANCE COMPACT 9G,PCS,3,0,155,140,150,HINDUSTAN UNILEVER LTD,8901030175053
10027771,LAL GULAB 100ML,PCS,18,0,22,16,20,HINDUSTAN UNILEVER LTD,8908000242012
10026506,LAL GULAB 200ML,PCS,13,0,34,30,34,GENERAL,8908000242029
10025848,LAL GULAB MUSTERED OIL 500ML,PCS,37,0,93,60,77,DETTOL,8908000242036
10026297,LAL GULAB MUSTERED OIL 5L,PCS,1,0,900,560,670,FSSAI,8908000242081
10025847,LAL GULAB MUSTERED OIL 910G,PCS,72,0,180,120,140,DETTOL,8908000242043
10026476,LAL MIRCH 500G,PCS,26,0,140,85,100,GENERAL,LAL MIRCH85
10025907,LAUNGE SEV 400G,PCS,-56,0,70,46,58,KUNDAN,8906014920322
10027441,LAYS 52G,PCS,7,0,20,18,20,HINDUSTAN UNILEVER LTD,8901491504782
10025529,LAYS Chile Lemon,PACK,10,0,20,0,20,PEPSICO INDIA,8901491981552
10025236,LAYS chile limon 35g,PACK,-19,0,10,0,10,PEPSICO INDIA,8901491981538
10002617,LAYS Classic Salted 10/-,PACK,13,0,10,0,10,PEPSICO INDIA,8901491503013
10002600,LAYS Classic salted 20/-,PACK,106,0,20,0,20,PEPSICO INDIA,8901491101837
10002618,LAYS Magic Masala 10/-,PACK,4,0,10,0,10,PEPSICO INDIA,8901491503020
10002616,LAYS Magic Masala 20/-,PACK,68,0,20,0,20,PEPSICO INDIA,8901491101844
10023968,LAYS MAX SIZZLING 22.5gm,PACK,3,0,10,0,10,PEPSICO INDIA,8901491983211
10023967,LAYS MAXX CHILI 22.5gm,PACK,3,0,10,0,10,PEPSICO INDIA,8901491983198
10012593,LAYS MAXX Macho Chilli 15/-,PACK,9,0,20,0,20,PEPSICO INDIA,8901491982061
10005825,LAYS MAXX SIZZLING 20/-,PACK,5,0,20,0,20,PEPSICO INDIA,8901491982054
10002619,LAYS Onion Chips 10/-,PACK,12,0,10,0,10,PEPSICO INDIA,8901491503037
10002599,LAYS Onion Chips 20/-,PACK,81,0,20,0,20,PEPSICO INDIA,8901491101813
10002620,LAYS spanish Tomato Chips 10/-,PACK,-9,0,10,0,10,PEPSICO INDIA,8901491503044
10002601,LAYS Tomato Chips 20/-,PACK,3023743,0,20,0,20,PEPSICO INDIA,8901491101820
10013138,LAYS West Indies 10/-,PACK,11,0,10,0,10,PEPSICO INDIA,8901491503051
10026271,LE CAFE,PCS,2,0,98,49,65,NILONs,8903363001078
10026558,LEMON,PCS,2,0,125,82.8,110,NIVEA,8904256008006
10026262,LEMONS VIM 145g,PCS,4,0,10,8.77,10,NILONs,8901030763908
10026181,LIA CYCLE CHANDAN,PCS,1,0,10,8,10,TEMPTIN,8901751000733
10026197,LIA RAINBOW AAGARBATI 30n,PCS,4,0,20,18,20,NILONs,8901751006193
10026957,LICKKABBLES 20G,PCS,5,0,45,36.85,42,HINDUSTAN UNILEVER LTD,7622201114930
10027521,LIFE BUOY 190ML  185ML,PCS,10,0,85,75,82,HINDUSTAN UNILEVER LTD,8901030767326
10026664,life buoy hand wash 750ml,PCS,2,0,119,103,110,HINDUSTAN UNILEVER LTD,8901030765025
10024516,LIFE BUOY TOTAL 10 HW 190ml,PACK,8,0,85,0,82,HUL,8901030710315
10025723,LIFE BUOY TOTAL 3+1,PACK,2,0,80,0,78,HUL,8901030726910
10023098,LIFE BUOY TOTAL 65gm,PACK,135,0,10,0,10,HUL,8901030718342
10024555,LIFEBUAY TOTAL SOAP 260G,PACK,36,0,40,0,38,GENERAL,8901030721878
10027017,LIFEBUOY 190ML+185ML FRE,PCS,1,0,85,77,84,HINDUSTAN UNILEVER LTD,8901030767319
10027018,LIFEBUOY HANDWASH 190ML+185ML FRE,PCS,2,0,85,77,84,HINDUSTAN UNILEVER LTD,8901030767548
10026330,LIGHETER,PCS,1,0,108,30,45,HINDUSTAN UNILEVER LTD,LIGHETER30
10026989,LIGHETER,PCS,5,0,50,32,45,HINDUSTAN UNILEVER LTD,LIGHETER32
10027365,LIGHTER,PCS,3,0,108,37,45,HINDUSTAN UNILEVER LTD,LIGHETER37
10000217,LIJJAT Punjabi Masala 200Gm,PACK,1,0,72,0,70,Shri Mahila Griha udyog,8901441017010
10027535,LIMCA 250ML,PCS,54,0,20,17.5,20,HINDUSTAN UNILEVER LTD,8901764052910
10017351,Limca 750 ML,PACK,32,0,40,0,40,HINDUSTAN COCA COLA,8901764052279
10014118,LIPTON GREEN T HONEY LEMON 10P,PACK,1,0,125,0,115,HUL,8901030546471
10004604,LIPTON Green Tea 10TB,PACK,1,0,60,0,58,HUL,8901030553127
10027545,LIPTON GREEN TEA HONEY LEMON 25BAGS,PCS,3,0,160,140,155,HINDUSTAN UNILEVER LTD,8901030779299
10015297,LIPTON Green Tea Lemon Zest 10TB 60/-,PACK,4,0,60,0,55,HUL,8901030553134
10027547,LIPTON GREEN TEA PURE & LIGHT 25BAGS,PCS,-1,0,160,140,155,HINDUSTAN UNILEVER LTD,8901030779688
10027546,LIPTON GREEN TEA TULSI 25BAGS,PCS,3,0,160,140,155,HINDUSTAN UNILEVER LTD,8901030779312
10015167,LIPTON Green Tea Tulsi Natura 10tb 60/-,PACK,2,0,125,0,58,HUL,8901030553141
10022605,LIPTON HONEY LEMON GRN TEA,PACK,5,0,60,0,59,HUL,8901030684746
10028248,LIRIL,PCS,-1,0,342,300,335,HINDUSTAN UNILEVER LTD,8901030791826
10027148,LIRIL 3 IN 1,PCS,-2,0,153,125,145,HINDUSTAN UNILEVER LTD,8901030724381
10023495,LIRIL lemon soap 75g,PACK,5,0,30,0,29,HINDUSTAN UNILEVER LTD,8901030724367
10025520,LIRIL SOAP 125g,PACK,102,0,51,0,48,Procter & gamble,8901030724350
10028356,LIRIL SOAP SAT 6N * 125g EACH,PCS,6,0,306,216,270,HINDUSTAN UNILEVER LTD,8901030813429
10028338,LITER,PCS,7,0,150,70,90,HINDUSTAN UNILEVER LTD,8908004996010
10003700,LIZOL Floral 500ml,PACK,1,0,93,0,80,RECKIT BANKAIZAR,8901396113003
10020135,LIZOL FLORAL 975ML,PACK,-1,0,189,0,185,GENERAL,8901396140108
10019303,LIZOL FLORAL 975ml net,PACK,23,0,179,0,170,GENERAL,8901396139102
10027580,LIZOL HARPIC FREE,PCS,-14,0,156,150,155,HINDUSTAN UNILEVER LTD,8901396112198
10003697,LIZOL Jasmin 500ml,PACK,3,0,93,0,90,RECKIT BANKAIZAR,8901396122500
10026412,LONG,PCS,-129,0,25,27,20,GENERAL,LONG27
10025906,LONG 100G,PCS,9,0,65,54,60,HINDUSTAN UNILEVER LTD,LONG54
10028320,LONG 50G,PCS,-4,0,60,36,40,HINDUSTAN UNILEVER LTD,LONG35
10028306,LONG JHADU,PCS,6,0,100,55,75,HINDUSTAN UNILEVER LTD,HARATE55
10022086,Loofa Brush Double clr,PACK,-1,0,0,0,0,PRIYA TR.,99901000002054
10002055,LOREAL P Cond Total Repair 175ml,PACK,-1,0,185,0,180,Loreal India Pvt. Ltd.,8901526101511
10002231,LOREAL P Cond Total Repair 7ml 4/-,PACK,3,0,4,0,4,Loreal India Pvt. Ltd.,8901526102068
10000636,LOREAL P Excellence 3 Natural Darkest Brown 5,PACK,1,0,249,0,210,Loreal India Pvt. Ltd.,8901526104253
10002230,LOREAL P Shmp Total Repair 7ml 3/-,PACK,279,0,4,0,4,LOTTE INDIA CORPORATION LIMITED,8901526102051
10028018,LOREAL PARIS SHAMPPO 740ML +192.5ML+,PCS,1,0,450,390,440,HINDUSTAN UNILEVER LTD,8901526576609
10005112,LOREAL Shmp Colour Protect 175ml,PACK,1,0,150,0,145,Loreal India Pvt. Ltd.,8901526101238
10019495,LOTTE CHOCO PIE 18pc,PACK,11,0,180,0,170,GENERAL,8901123003720
10007417,LOTTE CHOCO PIE 28G 10/-,PACK,-3,0,0,0,0,LOTTE INDIA CORPORATION LIMITED,8901123001795
10028398,LOTTE ECLAIRS 200+100 FREE,PCS,1,0,200,175.01,190,HINDUSTAN UNILEVER LTD,8901123005359
10028347,LOTUS HERBALS FREE FACE WASH,PCS,3,0,815,530,750,HINDUSTAN UNILEVER LTD,806360031957
10027318,LOVE FOOD 5KG,PCS,7,0,190,120,135,HINDUSTAN UNILEVER LTD,8906021511384
10026335,LOVING HEART,PCS,4,0,50,30,45,HINDUSTAN UNILEVER LTD,8906112560055
10028380,LOVYA BADAM 160ML,PCS,5,0,15,13.25,15,HINDUSTAN UNILEVER LTD,8902979041034
10028381,LOVYA ROSE 160ML,PCS,5,0,15,13.25,15,HINDUSTAN UNILEVER LTD,8902979041027
10027765,LUX,PCS,9,0,108,100,105,HINDUSTAN UNILEVER LTD,8901030793073
10027633,LUX 150G,PCS,6,35,114,35,38,HINDUSTAN UNILEVER LTD,8901030792243
10026626,LUX 3+1,PCS,16,0,40,35.19,39,GENERAL,8901030747854
10025895,LUX PACKS OF 4,PCS,34,0,40,35,40,HINDUSTAN UNILEVER LTD,8901030754425
10022210,LUX VELVET TOUCH 150GM*3,PACK,2,0,114,0,112,HUL,8901030681707
10019002,M SEAL25GM 10/-,PACK,20,0,10,0,10,Amar Products India,8901860020516
10026138,M-SEAL 60g,PCS,18,0,20,13.56,18,TEMPTIN,8901860020141
10019034,M4 (MAGGI 2MIN 44/-),PACK,-17,0,46,0,45,GENERAL,8901058851311
10028128,MAA APPLE 160ML,PCS,9,0,10,8,10,HINDUSTAN UNILEVER LTD,8902979044554
10028129,MAA GUAVA 160ML,PCS,9,0,10,8,10,HINDUSTAN UNILEVER LTD,8902979044578
10028127,MAA LITCHI 160ML,PCS,8,0,10,8,10,HINDUSTAN UNILEVER LTD,8902979044905
10028126,MAA MANGO 160ML,PCS,5,0,10,8,10,HINDUSTAN UNILEVER LTD,8902979044561
10012294,Maaza Mango 1.25,PACK,4,0,70,0,70,HINDUSTAN COCA COLA,8901764092305
10012764,MAAZA MANGO 600ML,PACK,9,0,40,30,37,HINDUSTAN COCA COLA,8901764092206
10027704,MACARONI PASTA 200GM,PCS,3,0,20,16.8,19,HINDUSTAN UNILEVER LTD,8901808006725
10027062,MACHIN WASH,PCS,-3,0,83,75,83,HINDUSTAN UNILEVER LTD,8901331012859
10026870,MACRONI 200G,PCS,73,0,890159.59,18,25,HINDUSTAN UNILEVER LTD,MACRONI18
10002566,Macroni 200Gm,PACK,-11,0,20,0,20,HARI KIRANA,9990100000241
10027706,MACRONI PASTA 500GM,PCS,-1,0,60,48,55,HINDUSTAN UNILEVER LTD,8901808006626
10026440,MADA 500gM,PCS,-67,0,0,18,25,GENERAL,021000068456
10007684,MADHUR  SUGAR 5KG,PACK,23,0,270,0,222,MADHURI REFINERS PVT LTD,8906026900053
10006659,MADHUR 1KG,PACK,20,0,55,42.92,46,MADHURI REFINERS PVT LTD,8906026900022
10026675,MADHURI REFIND OIL 5Ltr,PCS,1,0,690,461.75,550,HINDUSTAN UNILEVER LTD,8908002028997
10006535,MADHURI SOYA 1L,PACK,1,0,130,0,92,MADHURI REFINERS PVT LTD,8908002028034
10027193,MADHURI SOYABEAN OIL 15 LTR,PCS,2,0,2150,1400,1500,HINDUSTAN UNILEVER LTD,8908002028102
10027291,MADHURI SUNFLOWER OIL 5Ltr,PCS,2,0,740,550,700,HINDUSTAN UNILEVER LTD,8908002028508
10026750,MADHURIGROUNDNUT 1LTR,PCS,10,0,195,155,165,HINDUSTAN UNILEVER LTD,8908002028225
10026380,MADRASI NAMKEEN 500g,PCS,4,0,0,50,55,GENERAL,NAMKN50
10027853,MADRASI NAMKEEN 500g,PCS,-43,0,65,44,55,HINDUSTAN UNILEVER LTD,NAMKN44
10028053,MADRASI NAMKEEN 500GM,PCS,2,0,80,52,60,HINDUSTAN UNILEVER LTD,KUNDAN52
10018279,MAGGI 2min 6PACK,PACK,-36,0,68,0,67,GENERAL,8901058851328
10027247,MAGGI 32G,PCS,-77,0,5,4.67,5,HINDUSTAN UNILEVER LTD,8901058870183
10028223,MAGGI CHATPATA TOMATO 60.5G,'PCS,6,0,15,13.77,15,HINDUSTAN UNILEVER LTD,8901058868739
10019525,MAGGI CUPPA CHILLY,PACK,-1,0,45,0,44,GENERAL,8901058845617
10028222,MAGGI DESI CHEESY 60.5G,PCS,4,0,15,13.77,15,HINDUSTAN UNILEVER LTD,8901058875324
10028373,MAGGI FUSIAN 85g,PCS,10,0,20,18,20,HINDUSTAN UNILEVER LTD,8901058869279
10023598,MAGGI HOT & SWEET 90gm,PACK,9,0,20,0,20,NESTLE,8901058131086
10025551,MAGGI MASALA 12u,PACK,11,0,55,0,55,NESTLE,8901058869187
10027637,MAGGI MASALA 6G,PCS,924,0,5,4.45,5,HINDUSTAN UNILEVER LTD,8901058868845
10024658,MAGGI MASALA MAGIC 78gm,PACK,-9,0,5,0,5,NESTLE,8901058865707
10022470,MAGGI SPEACIAL MASALA,PACK,19,0,15,0,15,NESTLE,8901058860726
10027248,MAGGI SWEET CHILLI 71G,PCS,4,0,20,18.18,20,HINDUSTAN UNILEVER LTD,8901058870473
10024762,MAGGI VEG  ATTA 290G,PACK,15,0,86,0,84,NESTLE,8901058866711
10024857,MAGGI Veg Aata Noodles 72.5G,PACK,31,0,22,0,22,NESTLE,8901058866698
10028224,MAGGI YUMMY CAPSICA 60.5G,PCS,8,0,15,13.7,15,HINDUSTAN UNILEVER LTD,8901058868753
10010776,MAGGIE 2 minute 140g,PACK,193,0,24,0,24,NESTLE,8901058851304
10014045,MAGGIE 2 minute noodles 8 Packs 89/-,PACK,24,0,91,0,88,NESTLE,8901058851335
10017285,MAGGIE 2 minute70gm,PACK,12080,0,12,0,12,NESTLE,8901058851298
10006557,MAGGIE Hot & Sweet Tomato Chilli Sauce 1kg,PACK,4,0,160,0,156,NESTLE,8901058101614
10000411,MAGGIE Hot & Sweet Tomato Sauce 200Gm,PACK,-2,0,62,0,60,NESTLE,89000687
10014048,MAGGIE Imli Pichkoo 90gm 20/-,PACK,19,0,20,0,20,NESTLE,8901058842906
10013606,MAGGIE Pazzta Cheese Macaroni 25/-,PACK,1,0,25,0,25,NESTLE,8901058847482
10013379,MAGGIE Pazzta Masala Penny 25/ 65G,PACK,6,0,25,0,25,NESTLE,8901058847505
10013605,MAGGIE Pazzta Mushroom Penne 25/-,PACK,1,0,25,0,25,NESTLE,8901058847529
10015338,MAGGIE Pazzta Tomato Twist 64gm 25/-,PACK,2,0,25,0,25,NESTLE,8901058847420
10012475,MAGGIE Pichkoo 90gm,PACK,46,0,15,0,15,NESTLE,8901058844894
10010666,MAGGIE Tomato Ketup 500gm,PACK,3,0,100,0,95,NESTLE,8901058101577
10000410,MAGGIE Tomato Sauce 200gm,PACK,1,0,60,0,58,NESTLE,89000670
10004247,MAGIC Fluid Phenolic Green 60/-,PACK,-2,0,0,0,0,MAGIC,8906010040192
10004246,MAGIC Fluid Phenolic Orange 60/-,PACK,4,0,72,0,60,MAGIC,8906010040161
10026470,MAGIC MASALA DIMOND 35G,PCS,21595,0,15,8.5,15,GENERAL,8906004561573
10025981,MAGIX 40.8g,PCS,-6,0,5,0,5,PARLE,8901719103698
10015039,MAGIX KREAMS MANGO 60g,PACK,123,0,5,4.43,5,PARLE,8901719103711
10026046,MAHARAJA 650g,PCS,1,0,70,47,55,SANJAY CAKE,MAHARAJ47
10017850,MAIDA 1KG,PACK,-1,0,30,0,26,GENERAL,99901000000037
10017849,MAIDA 500GM 500G,PACK,-267,13,30,13,20,GENERAL,MAIDA
10019405,MAKHANA (1000 GM),KG,-1,0,700,0,640,GENERAL,99901000001144
10027813,MAKHANA 250Gm,PCS,39,0,200,135,150,HINDUSTAN UNILEVER LTD,88908009209009
10027814,MAKHANA BHOPALI 250Gm,PCS,7,0,200,135,150,HINDUSTAN UNILEVER LTD,8908009209009
10026694,MAKHANA HARI OM 250G,PCS,6,0,249,137.5,160,HINDUSTAN UNILEVER LTD,8908007167974
10028108,MAKHNE 100Gm,PCS,39,0,100,58,75,HINDUSTAN UNILEVER LTD,mha58
10027061,MAKHNE 250Gm,PCS,3,0,229,135,150,HINDUSTAN UNILEVER LTD,MAKH135
10028200,MAKHNE 250Gm,PCS,15,0,170,140,150,HINDUSTAN UNILEVER LTD,MACRON140
10026847,MAKRONI 200Gm,PCS,-103,0,25,18,20,HINDUSTAN UNILEVER LTD,MAKRONI18
10027888,MAKRONI 200Gm,PCS,-10,0,30,16,20,HINDUSTAN UNILEVER LTD,MACRONI16
10027583,MAKRONI 300GM,PCS,1,0,30,18,20,HINDUSTAN UNILEVER LTD,035826094797
10010634,MALAs Froogle Fruti Chews Mix 240gm 50/-,PACK,1,0,50,0,48,MALAS FRUIT PRODUCTS,8901689701221
10023380,MAMMY L17,PACK,822215,0,195,0,190,GENERAL,8903622035233
10022916,MAMMY L4,PACK,11,0,48,0,45,GENERAL,8903622038012
10022913,MAMMY POKO L8,PACK,7,0,95,0,90,GENERAL,8903622035257
10022912,MAMMY POKO PANTS,PACK,7,0,99,0,95,GENERAL,8903622035127
10027058,MAMMY POKO PANTS,PCS,2,0,99,74.24,92,HINDUSTAN UNILEVER LTD,8903622000743
10027059,MAMMY POKO PANTS,PCS,6,0,50,37.5,48,HINDUSTAN UNILEVER LTD,8903622032959
10022911,MAMMY POKO PANTS S11,PACK,5,0,99,0,95,GENERAL,8903622035028
10022917,MAMMY S22,PACK,3,0,195,0,190,GENERAL,8903622035035
10022914,MAMMY S4,PACK,9,0,36,0,32,GENERAL,8903622037015
10019533,MAMY POKO L32,PACK,1,0,499,0,430,GENERAL,8903622037343
10027056,MAMY POKO PANTS,PCS,2,0,299,224.25,260,HINDUSTAN UNILEVER LTD,8903622000767
10028209,MAMY POKO PANTS M 7-12KG 36N,PCS,1,0,499,407.52,445,HINDUSTAN UNILEVER LTD,8903622000873
10022915,MAMY POKO PANTS M SIZE,PACK,4,0,44,0,42,GENERAL,8903622037510
10023540,MAMY POKO PANTS M18,PACK,2,0,195,0,190,UNICHARM INDIA PVT. LTD.,8903622035134
10026971,MAMY POKO PANTS XL SIZE,PCS,4,0,195,156,190,HINDUSTAN UNILEVER LTD,8903622035332
10023538,MAMY POKO PANTS XL4,PACK,4,0,62,0,58,UNICHARM INDIA PVT. LTD.,8903622035318
10023539,MAMY POKO PANTS XL7,PACK,3,0,110,0,105,UNICHARM INDIA PVT. LTD.,8903622178220
10019528,MAMY POKO S46,PACK,2,0,399,0,350,GENERAL,8903622035042
10028211,MAMY POKO WIPES 100 SHEETS,PCS,7,0,195,130,165,HINDUSTAN UNILEVER LTD,8903622010162
10024318,MAMY S42P,PACK,1,0,499,0,430,UNICHARM INDIA PVT. LTD.,8903622037145
10027072,MANGNET PERFUME 60Ml,PCS,1,0,190,120,160,HINDUSTAN UNILEVER LTD,8906110270031
10012361,MANGO DRINK 1 l,PACK,1,0,50,42,48,PATANJALI AYURVED LTD.,8904109471209
10027498,MARBLE CAKE 300gM,PCS,1,0,150,90,140,HINDUSTAN UNILEVER LTD,8906018764090
10027347,MARI GOLD WIPER,PCS,2,0,155,75,95,HINDUSTAN UNILEVER LTD,8906063221524
10026499,MARIE 65.8GM,PCS,67,0,10,8.91,10,GENERAL,8901719116278
10026582,MARIE BISKITS,PCS,8,0,10,9,10,GENERAL,8901652140903
10027462,MARIE LITE BISCUITS 150Gm,PCS,12,0,20,18,20,HINDUSTAN UNILEVER LTD,8901652140286
10026439,MARIE LITE BISCUITS 45g,PCS,-37,0,5,4.5,5,GENERAL,8901652140897
10027970,MARS 51G,PCS,6,0,40,35.49,39,HINDUSTAN UNILEVER LTD,5000159407236
10027221,MASALA,PCS,-1,0,60,60,60,HINDUSTAN UNILEVER LTD,8901595863365
10025987,MASALA  PEANUT 22g,PCS,7,0,5,4.5,5,HALDIRAMS,8904004400496
10027466,MASALA BADEE 200Gm,PCS,2,0,48,35,40,HINDUSTAN UNILEVER LTD,MACRONI35
10026427,MASALA CHIPS,PCS,11,0,40,18,40,GENERAL,MASALA18
10027488,MASALA KHARI 200GM,PCS,4,0,50,41,43,HINDUSTAN UNILEVER LTD,8906018763079
10019729,MASOOR DAL (1000 GM),KG,-2,0,70,0,60,GENERAL,99901000001253
10026426,MASOOR DAL 1 Kg,PCS,-25,0,90,30,80,GENERAL,MASOOR72
10017905,MASOOR DAL 1KG,PACK,4,0,70,62,65,GENERAL,MASOOR62
10026049,MASOOR DAL 500g,PCS,-61,0,50,31,40,MAYUR,MASOOR35
10027434,MASOOR DAL 500Gm,PCS,8,0,50,38,40,HINDUSTAN UNILEVER LTD,MASOOR38
10027948,MASSOR 500Gm,PCS,-14,0,55,40,45,HINDUSTAN UNILEVER LTD,MASOOR40
10027985,MASTER PEN 5N,PCS,2,0,25,17,20,HINDUSTAN UNILEVER LTD,8901015619053
10026731,MATER 500Gm,PCS,-45,0,60,42,45,HINDUSTAN UNILEVER LTD,MATER42
10027015,MATHRI 200GM,PCS,-10,0,40,22,30,HINDUSTAN UNILEVER LTD,MATHRI22
10027063,MAVA 325GM,PCS,-4,0,40,26,30,HINDUSTAN UNILEVER LTD,MAV26
10027529,MAVA TOST 300Gm,PCS,7,0,40,25,35,HINDUSTAN UNILEVER LTD,MAVA25
10027344,MAVA TOST 325Gm,PCS,3,26,45,26,35,HINDUSTAN UNILEVER LTD,MAWA26
10027289,MAVA TOST 350GM,PCS,6,0,40,25,35,HINDUSTAN UNILEVER LTD,MAWA25
10026805,MAWA RUSK 350Gm,PCS,-2,0,60,50,55,HINDUSTAN UNILEVER LTD,MAWA50
10027286,MAWA RUSK 350Gm,PCS,2,0,60,48,55,HINDUSTAN UNILEVER LTD,MAWA48
10026036,MAWA TOAST 250g,PCS,1,0,50,40,45,SANJAY CAKE,8908009158215
10027288,MAWA TOST 350Gm,PCS,10,0,40,25,35,HINDUSTAN UNILEVER LTD,CMAWA25
10026054,MAXFRESH COLGATE 84g,PCS,6,0,51,47,50,MAYUR,8901314312501
10026293,MAXO COIL,PCS,1,0,30,23,28,GENERAL,8902102197430
10011864,MAYBELLINE White Superfresh 8gm 150/-,PACK,12,0,0,0,0,GARNIER,8901526105496
10026208,MAYUR KAPR 45g,PCS,1,0,0,40,50,NILONs,KAPUR40
10025979,MAZELO 396g,PCS,1,0,100,84.35,95,PARLE,8901719109669
10006478,MCcain Aloo Tikki 160gm,PACK,3,0,45,0,44,MCCAIN FOODS (INDIA) PVT LTD,8906000610640
10006479,MCcain Aloo Tikki 400gm,PACK,1,0,95,0,92,MCCAIN FOODS (INDIA) PVT LTD,8906000610336
10006480,MCcain Chilli Garilc 200gm,PACK,7,0,49,0,48,MCCAIN FOODS (INDIA) PVT LTD,8906000610718
10006481,MCcain Chilli Garlic 400gm,PACK,3,0,110,0,108,MCCAIN FOODS (INDIA) PVT LTD,8906000610084
10006482,MCcain Frenchfries 200gm,PACK,9,0,49,0,48,MCCAIN FOODS (INDIA) PVT LTD,8906000610633
10006483,MCcain Frenchfries 420gm,PACK,6,0,95,0,92,MCCAIN FOODS (INDIA) PVT LTD,8906000610053
10007102,MCcain Masala Fries 375gm,PACK,2,0,115,0,112,MCCAIN FOODS (INDIA) PVT LTD,8906000610725
10025525,MCcain MINI SAMOSA 240G,PACK,1,0,120,0,118,MCCAIN FOODS (INDIA) PVT LTD,8906000611487
10007098,MCcain Potato Cheese Shot 250gm,PACK,1,0,130,0,124,MCCAIN FOODS (INDIA) PVT LTD,8906000610688
10007100,MCcain Potato cheese Shot 400gm,PACK,2,0,190,0,188,MCCAIN FOODS (INDIA) PVT LTD,8906000610909
10006484,MCcain Smiles 175gm,PACK,6,0,49,0,48,MCCAIN FOODS (INDIA) PVT LTD,8906000610657
10006485,MCcain Smiles 415Gm,PACK,6,0,110,0,108,MCCAIN FOODS (INDIA) PVT LTD,8906000610077
10025421,MCcain VARIETY PACK,PACK,1,0,140,0,136,MCCAIN FOODS (INDIA) PVT LTD,8906000610916
10006487,MCcain Veggie Fingers 175gm,PACK,3,0,49,0,48,MCCAIN FOODS (INDIA) PVT LTD,8906000610930
10006488,MCcain Veggie Fingers 400gm,PACK,-1,0,120,0,110,MCCAIN FOODS (INDIA) PVT LTD,8906000610923
10006486,MCcain Veggie Nuggets 325gm,PACK,2,0,115,0,112,MCCAIN FOODS (INDIA) PVT LTD,8906000610374
10026106,MEAT MASALA 12g,PCS,19,0,10,7.14,10,TEMPTIN,8903553142109
10026967,MEAT MUTTON MASALA 10g,PCS,6,0,10,7.5,10,HINDUSTAN UNILEVER LTD,8901662028055
10026455,MEDA 500Gm,PCS,7,0,25,18,20,GENERAL,053000068877
10018250,MEDIMIX 125G(3PC),PACK,9,0,105,0,100,GENERAL,8904018301680
10028184,MEDIMIX 3 * 75G = 225g,PCS,7,0,77,66.4,74,HINDUSTAN UNILEVER LTD,8904018301673
10027060,MEDIMIX AYURVEDIC 75G,PCS,5,0,30,20,24,HINDUSTAN UNILEVER LTD,MEDIMIX20
10001539,MEDIMIX SOAP B5G1,PACK,-1,123,140,123,140,MARICO,8904018303295
10004243,MEDIMIX Soap Natural Glycerine 3*125gm,PACK,3,0,135,0,130,MARICO,8904018303370
10026676,MEDINI,PCS,-2,0,12,9,12,HINDUSTAN UNILEVER LTD,8908003304083
10028323,MEDITATION 400Gm,PCS,3,0,140,85,100,HINDUSTAN UNILEVER LTD,8906097161513
10026908,MEHNDI,PCS,60,0,4.75,0,5,HINDUSTAN UNILEVER LTD,8906119250034PANEVA26
10026909,MEHNDI,PCS,23,0,10,4.75,5,HINDUSTAN UNILEVER LTD,8906119250034
10027784,MEN NATURAL 100ML,PCS,2,0,130,100,120,HINDUSTAN UNILEVER LTD,8901138843847
10027469,MESWAK 100GM,PCS,3,0,52,44.93,50,HINDUSTAN UNILEVER LTD,8901207033209
10021070,METHI 250G (250 GM),PACK,-1,0,30,0,20,GENERAL,99901000001603
10026727,METHI DANA 100GM,PCS,-78,0,20,12,15,HINDUSTAN UNILEVER LTD,METHI12
10026254,METHI DANA 50g,PCS,-13,0,15,8,10,NILONs,METHI
10026223,METHI SODA 1kg,PCS,2,0,0,36,50,NILONs,00823388
10028305,METRO GHADU,PCS,6,0,165,90,130,HINDUSTAN UNILEVER LTD,METRO90
10026169,MICARONI PASTA,PCS,6,0,27,17.86,21,TEMPTIN,8901560090246
10016134,MILANO CENTERFILL 75g,PACK,26,0,35,29.38,33,PARLE,8901719106651
10025974,MILANO CLASSIC 75g,PCS,114,0,30,25.18,29,PARLE,8901719115400
10027089,MILI PEREMIUM WAGHBAKRI 500g,PCS,1,0,180,160,175,HINDUSTAN UNILEVER LTD,8901747002390
10027090,MILI PREMIUM WAGHBAKRI FREE BUCKET,PCS,7,0,360,0,350,HINDUSTAN UNILEVER LTD,8901747000341
10027586,MILK 250GM,PCS,1,0,50,42,48,HINDUSTAN UNILEVER LTD,MILK42
10027590,MILK MAGIK 1LRE +200ML,PCS,5,0,529,425,460,HINDUSTAN UNILEVER LTD,8908008125140
10027167,MILK MAID 400g,PCS,-1,0,125,118,123,HINDUSTAN UNILEVER LTD,8901058890310
10027485,MILK RUSK 250Gm,PCS,2,0,45,37,43,HINDUSTAN UNILEVER LTD,8906018763437
10027345,MILK TOST 350GM,PCS,10,30,50,30,40,HINDUSTAN UNILEVER LTD,MILK30
